NO RVI,TYPE,PUBLIC PLACE ID,DESCRIPTION,ADDRESSE,More Information,Borough,Latitude,Longitude,Altitude
3817,RELIGION,ORATOIREPC,Oratoire Saint-Joseph Pavillon Maitrise,4300 Queen-Mary CH MONTREAL (COTE-DES-NEIGES/NDG) H3W1W5,"Oratoire Saint-Joseph Pavillon Maitrise les petits chanteurs du Mont-Royal, via the main entrance of the oratoire",COTE-DES-NEIGES,45.496,-73.6247,100
3802,RELIGION,ORATOIREBA,Oratoire St-Joseph Basilique,3800 Queen-Mary CH Basilique MONTREAL (COTE-DES-NEIGES/NDG) H3W1W5,"The Basilica, Saint-Joseph's Oratory . at the pictogram at the basilica main entrance",COTE-DES-NEIGES,45.496,-73.6247,100
1643,MEDICAL,ORPARKMVT,Organisme Parkinson en Mouvement,372 Sainte-Catherine RU O MONTREAL (VILLE-MARIE) H3J1T4,Organisme Parkinson en Mouvement via the main entrence,VILLE-MARIE,45.5126,-73.554,100
5009,GOUV,PALAISJUST,Palais de Justice,10 Saint-Antoine RU E MONTREAL (VILLE-MARIE) H1Z2T8,Courthouse. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
4115,LOISIRS,PALAISCONG,Palais des congres,1001 Jean-Paul-Riopelle PL MONTREAL (VILLE-MARIE) H1Z2C2,Palais des Congres :Via in front of the 1001 Place Jean-Paul-Riopelle,VILLE-MARIE,45.5126,-73.554,100
4729,PARC,PAHUNTSIC,Parc Ahuntsic,10555 Lajeunesse RU MONTREAL (AHUNTSIC/CARTIERVILLE) H2B2M9,Ahuntsic Park . Via the Chalet entrance,AHUNTSIC,45.5539,-73.667,100
4741,PARC,PALEONARD,Parc Aime-Leonard,4975 Gouin BV E Parc Aime Leonard MONTREAL-NORD H1X3K7,Emb/Deb on Gouin westbound in front of Sainte-Gertrude street.,MONTREAL-NORD,45.6085,-73.6172,100
4703,PARC,PBELLERIVE,Parc Bellerive,8300 Bellerive RU MONTREAL (HOCHELAGA/MAISONNEUVE) H1A4K3,Bellerive park . At the corner of Mercier and Bellerive,HOCHELAGA,45.5498,-73.5416,100
4724,PARC,PCITEDUHAV,Parc de Dieppe,3400 Pierre-Dupuy AV MONTREAL (VILLE-MARIE) H3C3R6,Cite du Havre park . Via the east direction of the Habitat 67 in the loop near the pavilion,VILLE-MARIE,45.5126,-73.554,100
4735,PARC,PMARESCALE,Parc de la Marina d'Escale,2345 Saint-Joseph BV LACHINE H2H1C4,Parc de la Marina d'Escale. Via le stationnement Ã  lÂouest du parc en face de lÂadresse 2398 Saint-Joseph.,LACHINE,45.4413,-73.6871,100
4710,PARC,PDESPAPIDE,Parc des Rapides,7770 LaSalle BV LASALLE H3L3E4,Des Rapides park . Via through the parking lot between 6th and 7th Avenues,LASALLE,45.4308,-73.6358,100
4727,PARC,PEMILGAMEL,Parc Emilie-Gamelin,1455 Berri RU MONTREAL (VILLE-MARIE) H1T2E1,Emilie Gamelin park . Via on Berri street northbound side of the park,VILLE-MARIE,45.5126,-73.554,100
4738,PARC,PEDOSTIE,Parc Eugene-Dostie,488 de l'Eglise MO MONTREAL (ILE-BIZARD/STE-GENEVIEVE) H4L0A1,"Emb/Deb Via the parking of Vincent Lecavalier Pavillon, behind the librairy",ILE-BIZARD,45.4815,-73.8815,100
4722,PARC,PIGNACEBOU,Parc Ignace Bourget,6251 Newman AV MONTREAL (SUD-OUEST) H4E4K4,Ignace-Bourget park . Via by the park entrance,SUD-OUEST,45.4791,-73.5812,100
4751,PARC,PJRRYPDQ31,Parc Jarry Poste de quartier 31,7920 Saint-Laurent BV MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2P1K3,Parc Jarry Neighborhood station 31. Main entrance on Boulevard Saint-Laurent.,VILLERAY,45.5556,-73.617,100
4712,PARC,PLAFONTAIN,Parc Lafontaine,3819 Calixa-Lavallee AV MONTREAL (PLATEAU MONT-ROYAL) H2A2A1,Centre Culturel Calixa-Lavallee (Parc Lafontaine)  via the door with the TA sign,PLATEAU MONT-ROYAL,45.526,-73.58,100
4704,PARC,PMAISONNEU,Parc Maisonneuve,4601 Sherbrooke RU E MONTREAL (ROSEMONT) H2B1M1,Maisonneuve Park Chalet . Via the chalet entrance,ROSEMONT,45.5585,-73.5901,100
4713,PARC,PCAPSTJACA,Parc Nature Cap St-Jacques Chalet,20099 du Cap-Saint-Jacques LP Chalet PIERREFONDS/ROXBORO H9K1C8,Cap St-Jacques Nature Parc chalet . Via the entrance by the Chalet,,,,100
4708,PARC,PCAPSTJACQ,Parc Nature Cap St-Jacques Ferme,20099 Gouin BV O Ferme PIERREFONDS/ROXBORO H9K1C8,Cap Saint Jacques Nature Park . Via the entrance on ecological farm,,,,100
4728,PARC,PCAPSTJACP,Parc Nature Cap St-Jacques Plage,21115 Gouin BV O PIERREFONDS/ROXBORO H9K1C8,Cap Saint Jacques Nature Park beach . Via the entrance at the ticketing beach,,,,100
4723,PARC,PPETRUDEAU,Parc Pierre-Elliot-Trudeau,6975 Mackle CH COTE-SAINT-LUC H4W2Y1,Pierre-Elliot-Trudeau park . Via west of Shalom street,COTE-SAINT-LUC,45.4712,-73.6658,100
4745,PARC,PRENELEVES,Parc Renee-Levesque,398 du Canal CH LACHINE H8S4G2,"Renee-Levesque Park. Via the bike shop, convenience store",LACHINE,45.4413,-73.6871,100
4720,PARC,PST-GEORGE,Parc St-Georges,13050 Prince-Albert RU MONTREAL (POINTE-AUX-TREMBLES/RDP) H1A5E4,St-Georges Park . Via the municipal pool building entrance,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4743,PARC,PWBASTIEN,Parc Wilfrid-Bastien,8255 Lacordaire BV SAINT-LEONARD H1R2A8,Parc Wilfrid-Bastien Via 8180 Collerette (Park Pavillon),SAINT-LEONARD,45.5931,-73.587,100
4209,ASSOC,PATRO,Patro le Prevost,7355 Christophe-Colomb AV MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1W3P2,Patro le Prevost Community Center. Via the entrance on the south side of the building.,VILLERAY,45.5556,-73.617,100
3608,HOPITAL,HSLUCANNEX,Pavillon Edouard-Asselin,264 Rene-Levesque BV E MONTREAL (VILLE-MARIE) H2X1P1,Saint-Luc Hospital Edouard-Asselin Pavilion . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
3599,HOPITAL,HSMRYFAMIL,Pavillon Norma et Robert Hayes,3777 Jean-Brillant RU MONTREAL (COTE-DES-NEIGES/NDG) H3T1N5,Pavillon Norma et Robert Hayes Via. in front of the 3777,COTE-DES-NEIGES,45.496,-73.6247,100
1039,COLLEGE,PAVSTEWJAB,Pavillon Stewart College John Abbott,21275 Lakeshore CH Pavillon Stewart SAINTE-ANNE-DE-BELLEVUE H4L0A1,Stewart Building John Abbott College. Via the main entrance of the Stewart East Pavilion dental clinic.,SAINTE-ANNE-DE-BELLEVUE,45.4069,-73.9512,100
1366,MAGASIN,JCOUTUCAPT,Pharmacie Jean-Coutu CAPAux-Trembles,1400 Saint-Jean-Baptiste BV Jean-Coutu MONTREAL (POINTE-AUX-TREMBLES/RDP) H1B4A5,Jean-Coutu pharmacy in the Place Pointes-aux-Trembles shopping center. Via the main entrance of the Jean-Coutu Pharmacy.,POINTE-AUX-TREMBLES,45.6473,-73.494,100
1369,MAGASIN,PHNORMAND,Pharmaprix Normandie,2530 De Salaberry RU MONTREAL (AHUNTSIC/CARTIERVILLE) H3M1L1,Pharmaprix Normandie. Via the main entrance.,AHUNTSIC,45.5539,-73.667,100
4195,PISCINE,PISCANNPEL,Piscine Annie-Pelletier,8850 Dubuisson AV MONTREAL (HOCHELAGA/MAISONNEUVE) H1L2W6,Annie-Pelletier pool . Via the rear parking,HOCHELAGA,45.5498,-73.5416,100
4196,PISCINE,PISCROUSSE,Piscine Joseph-Charbonneau,8200 Rousselot RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1B1G1,Joseph Charbonneau School Rousselot swimming pool . Via entrance 150 feet north of the main entrance,VILLERAY,45.5556,-73.617,100
4116,PISCINE,PISCOLYMPI,Piscine Olympique,3200 Viau RU Piscine MONTREAL (HOCHELAGA/MAISONNEUVE) H1V3J3,Olympic swimming pool . Via by the P 5 parking Level 1 on 3200 Viau street,HOCHELAGA,45.5498,-73.5416,100
4197,PISCINE,PISCRDP,Piscine Riviere-des-Prairies,12515 Rodolphe-Forget BV MONTREAL (POINTE-AUX-TREMBLES/RDP) H1B0A7,Riviere-des-Prairies swimming pool . Via the main entrance,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4258,ARENA,PBELL,Place Bell,1950 Claude-Gagne RU Place Bell LAVAL-DES-RAPIDES H7N5H9,Place Bell. Via the main entrance.,,,,100
1348,BUREAU,PLBONAVENT,Place Bonaventure,800 De La Gauchetiere RU O Place Bonaventure MONTREAL (VILLE-MARIE) H2X4C5,Place Bonaventure. Via the entrance on de la GauchetiÃªre Street corner Robert-Bourassa Boulevard.,VILLE-MARIE,45.5126,-73.554,100
4117,LOISIRS,PDA,Place des Arts-Maison de l'OSM,1600 Saint-Urbain RU PDA MONTREAL (VILLE-MARIE) H2X1N3,Place des Arts . Via the entrance on 1600 St-Urbain,VILLE-MARIE,45.5126,-73.554,100
4725,EVEN,PLACEFESTI,Place des Festivals,305 Rene-Levesque BV O Revenu Canada MONTREAL (VILLE-MARIE) H1Z2C2,Place des Festivals . Via Rene-Levesque on the northwest corner of Jeanne Mance,VILLE-MARIE,45.5126,-73.554,100
4174,LOISIRS,PLACEJCART,Place Jacques-Cartier,145 de la Commune RU E Place Jacques-Cartier MONTREAL (VILLE-MARIE) H2Y1J1,Place Jacques-Cartier VIA le 145 de la commune,VILLE-MARIE,45.5126,-73.554,100
1351,BUREAU,PLVICTORIA,Place Victoria,800 du Square-Victoria RU Place Victoria MONTREAL (VILLE-MARIE) H1V2A1,Place Victoria. Via the main entrance on Gauvin Street.,VILLE-MARIE,45.5126,-73.554,100
1336,BUREAU,PLVMARIE,Place Ville-Marie,1 Ville-Marie PL MONTREAL (VILLE-MARIE) H1Y2V9,Place Ville Marie .  VIA Robert-Bourassa by the entrance on Monseigneur-Charbonneau loop,VILLE-MARIE,45.5126,-73.554,100
4149,LOISIRS,PLAGEVERDU,Plage urbaine de Verdun,4110 LaSalle BV Plage VERDUN H4C1T5,Verdun beach. via Galt circle.,VERDUN,45.4615,-73.5674,100
4120,LOISIRS,PLANETARIU,Planetarium,3200 Viau RU Planetarium MONTREAL (HOCHELAGA/MAISONNEUVE) H9S5Y2,"Montreal Planetarium.  Before 6 PM, by 3200 Viau, via the second entrance P 5 parking Level 1.  After 6 PM, by the main entrance on Pierre-de-Coubertin.",HOCHELAGA,45.5498,-73.5416,100
5013,GOUV,POLICECOS,Police Centre Operationnel Sud,980 Guy RU MONTREAL (VILLE-MARIE) H2L1L8,SPVM Operational Center-South Division. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
3616,MEDICAL,CLINGRENET,Polyclinique de Montreal,12245 Grenet RU MONTREAL (AHUNTSIC/CARTIERVILLE) H4J2N9,Grenet Polyclinic of Montreal . Via the north entrance on de Serres at the ramp,AHUNTSIC,45.5539,-73.667,100
3633,MEDICAL,HSCABRINPO,Polyclinique Hopital Santa Cabrini,5700 Saint-Zotique RU E MONTREAL (ROSEMONT) H1N3M5,Santa Cabrini Hospital Polyclinic . Via the main entrance on Jeanne Jugan street,ROSEMONT,45.5585,-73.5901,100
3672,MEDICAL,POLYLEVASS,Polyclinique Levasseur,8000 Langelier BV Polyclinique Levasseur #601 SAINT-LEONARD H1P3K2,Polyclinic Levasseur. Via the main entrance at 8000 boulevard Langelier.,SAINT-LEONARD,45.5931,-73.587,100
1339,CTRACHAT,PRCATHEDRA,Promenades Cathedrale,625 Sainte-Catherine RU O MONTREAL (VILLE-MARIE) H3T2B1,Promenades Cathedrale. Via entrance facing 600 de Maisonneuve West boulevard.,VILLE-MARIE,45.5126,-73.554,100
4600,MEDIA,RC,Radio-Canada,1400 Rene-Levesque BV E MONTREAL (VILLE-MARIE) H1Z2C2,Radio-Canada Television. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
5010,GOUV,REGIEASSMA,Regie Assurance Maladie,425 De Maisonneuve BV O MONTREAL (VILLE-MARIE) H2X1H3,Quebec Medicare. With Rendez-vous Only Via the entrance in the back by President Kennedy street.,VILLE-MARIE,45.5126,-73.554,100
4159,LOISIRS,TOHU,Regroupement national des Arts du Cirque,2345 Jarry RU E MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1Z4P3,TOHU Circus activities and shows . Via the dock by the street Regrattiers,VILLERAY,45.5556,-73.617,100
3561,MEDICAL,IGERIATRIE,RENDEZ-VOUS seul. Institut de Geriatrie,4565 Queen-Mary CH Institut Geriatrie MONTREAL (COTE-DES-NEIGES/NDG) H3W1W5,Clients RENDEZ-VOUS IGERIATRIE Cote-des-Neiges. Via l'entree au Centre Ambulatoire Ã  l'arriere,COTE-DES-NEIGES,45.496,-73.6247,100
1606,CHSLD,HCDN,RENDEZ-VOUS/CHSLD Cote des Neiges,4565 Queen-Mary CH CHSLD MONTREAL (COTE-DES-NEIGES/NDG) H3W1W5,CUSTOMER APPOINTMENT CHSLD Cote-des-Neiges. Via the visitors entrance to the Ambulatory Center at the back of the building.,COTE-DES-NEIGES,45.496,-73.6247,100
3564,HOPITAL,HCDNCR,RENDEZ-VOUS/HÃ´pital Centre Recherche,4565 Queen-Mary CH Centre de recherche MONTREAL (COTE-DES-NEIGES/NDG) H3W1W5,"Clients RENDEZ-VOUS HÃ´pital Cote-des-Neiges, Recherche Geriatrique. Via l'entree au Centre Ambulatoire Ã  l'arriere",COTE-DES-NEIGES,45.496,-73.6247,100
1912,CIMETIER,CIMRSFBA,Repos St-Francois Bureau Administration,6893 Sherbrooke RU E Administration MONTREAL (HOCHELAGA/MAISONNEUVE) H1L1A6,St-Francois Cemetery office . Via the Administration entrance,HOCHELAGA,45.5498,-73.5416,100
1913,CIMETIER,CIMRSFMLP,Repos St-Francois Mausolee La Paix,6893 Sherbrooke RU E St-FranÃ§ois la Paix MONTREAL (HOCHELAGA/MAISONNEUVE) H1E3S8,"St-Francois Cemetery , La Paix Mausoleum . Via the Mausoleum La Paix entrance",HOCHELAGA,45.5498,-73.5416,100
1914,CIMETIER,CIMRSFLA,Repos St-Francois Mausolee La Resurrect,6893 Sherbrooke RU E La Resurection MONTREAL (HOCHELAGA/MAISONNEUVE) H2L4M1,"St-Francois Cemetery , La Resurrection Mausoleum . Via the Mauseleum La Resurrection entrance",HOCHELAGA,45.5498,-73.5416,100
1921,CIMETIER,CIMRSFMMA,Repos St-Francois Mausolee Marie-Auxilia,6893 Sherbrooke RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H2L4M1,"St-Francois Cemetery , Marie-Auxiliaire Mausoleum . Via the Mauseleum Marie Auxiliaire entrance",HOCHELAGA,45.5498,-73.5416,100
1920,CIMETIER,CIMRSFMPP,Repos St-Francois Mausolee Padre Pio,6893 Sherbrooke RU E Padre Pio MONTREAL (HOCHELAGA/MAISONNEUVE) H1L1A6,"Saint-Francois Cemetery , Padre Pio Mausoleum . Via the Mausoleum Padre Pio entrance",HOCHELAGA,45.5498,-73.5416,100
1919,CIMETIER,CIMRSFMSA,Repos St-Francois Mausolee St-Antoine,6893 Sherbrooke RU E St-Antoine MONTREAL (HOCHELAGA/MAISONNEUVE) H1L1A6,"St-Francois Cemetery , St-Antoine Mausoleum . Via the Mauseleum St-Antoine entrance",HOCHELAGA,45.5498,-73.5416,100
1917,CIMETIER,CIMRSFMSF,Repos St-Francois Mausolee St-Francois,6893 Sherbrooke RU E St-FranÃ§ois MONTREAL (HOCHELAGA/MAISONNEUVE) H1L1A6,"Saint-Francois Cemetery , St-Francois Mausoleum . Via the Mauseleum St-FranÃ§ois entrance",HOCHELAGA,45.5498,-73.5416,100
1916,CIMETIER,CIMRSFMSJ,Repos St-Francois Mausolee St-Joseph,6893 Sherbrooke RU E St-Joseph MONTREAL (HOCHELAGA/MAISONNEUVE) H1L1A6,"St-Francois Cemetery , St-Joseph Mausoleum . Via the St-Joseph Mauseleum entrance",HOCHELAGA,45.5498,-73.5416,100
1918,CIMETIER,CIMRSFMSC,Repos St-Francois Mausolee Ste-Claire,6893 Sherbrooke RU E Ste-Claire MONTREAL (HOCHELAGA/MAISONNEUVE) H1L1A6,"Saint-Francois Cemetery , Ste-Claire Mausoleum . Via the Mauseleum St-Claire entrance",HOCHELAGA,45.5498,-73.5416,100
1915,CIMETIER,CIMRSFMSR,Repos St-Francois Mausolee Ste-Rita,6893 Sherbrooke RU E Ste-Rita MONTREAL (HOCHELAGA/MAISONNEUVE) H1R2V4,"St-Francois Cemetery , Ste-Rita Mausoleum . Via Ste-Rita Mauseleum entrance",HOCHELAGA,45.5498,-73.5416,100
1202,RESIDENC,CEGEPVICCH,Residence Champlain Cegep M- Victorin,7150 Marie-Victorin RU MONTREAL (POINTE-AUX-TREMBLES/RDP) H1G2J5,"Marie Victorin college , Champlain residence . Arrival Via the ambulance entrance Departure via the P3 Parking",POINTE-AUX-TREMBLES,45.6473,-73.494,100
1203,RESIDENC,RESIGNBOUR,Residence Ignace-Bourget,10500 du Bois-de-Boulogne AV Pavillon Ignace-Bourget MONTREAL (AHUNTSIC/CARTIERVILLE) H3S1H3,"Ignace-Bourget Residence . Via the first entrance on the right , at the bottom , Residence door",AHUNTSIC,45.5539,-73.667,100
4221,ASSOC,RESSTMGRT,Residence St-Margaret,50 Hillside AV Centre d'hebergement St-Margaret WESTMOUNT H3Z1V9,Residence St-Margaret. Via the main entrance.,WESTMOUNT,45.4888,-73.587,100
1204,RESIDENC,TOUROLYMPI,Residence Tour Olympique,5333 Sherbrooke RU E MONTREAL (ROSEMONT) H1T4B6,Olympic tour residence . Via the back entrance by l'Assomption street at Paratransit pictogramm,ROSEMONT,45.5585,-73.5901,100
1205,RESIDENC,SQHBRO,Residence Westbury,5725 de Westbury AV Residence MONTREAL (COTE-DES-NEIGES/NDG) H3S1W1,Westbury Residence . Via by the residence entrance at the bottom of the driveway,COTE-DES-NEIGES,45.496,-73.6247,100
1400,RESTO,RESTBATROU,Restaurant Baton Rouge,7999 des Galeries-d'Anjou BV Baton Rouge ANJOU H2J4E8,Les Galeries d'Anjou Baton Rouge restaurant . Via the main entrance,ANJOU,45.5964,-73.535,100
1409,RESTO,RESTDELFRI,Restaurant Del Friscos,3237 des Sources BV Restaurant Del Friscos DOLLARD-DES-ORMEAUX H9B1Z6,Restaurant Del Friscos Via Main entrance of the restaurant,DOLLARD-DES-ORMEAUX,45.4935,-73.8275,100
1406,RESTO,RESTJASTOR,Restaurant Jack Astor's,3051 des Sources BV DOLLARD-DES-ORMEAUX H9B1G1,Jack Astor's restaurant . Via the main entrance,DOLLARD-DES-ORMEAUX,45.4935,-73.8275,100
1404,RESTO,CAGEVERSAI,Restaurant La Cage aux Sports,7275 Sherbrooke RU E La Cage MONTREAL (HOCHELAGA/MAISONNEUVE) H2L4M1,Restaurant La Cage aux Sports Place Versailles . Through the restaurant door under the banner of Sherbrooke,HOCHELAGA,45.5498,-73.5416,100
1422,RESTO,RESTOMARAT,Restaurant Marathon Souvlaki,3313 des Sources BV DOLLARD-DES-ORMEAUX H4W2X9,Restaurant Marathon Souvlaki Via Main entrance of the restaurant,DOLLARD-DES-ORMEAUX,45.4935,-73.8275,100
1402,RESTO,RESTMONTAZ,Restaurant Montaza,12675 Sherbrooke RU E Montaza MONTREAL (POINTE-AUX-TREMBLES/RDP) H4C1T5,Montaza Restaurant . Via at the back of the parking lot,POINTE-AUX-TREMBLES,45.6473,-73.494,100
1403,RESTO,RESTPLAFON,Restaurant Robin-Des-Bois,3933 du Parc-La-Fontaine AV MONTREAL (PLATEAU MONT-ROYAL) H1M1C7,Restaurant Robin-Des-Bois . Via by the main door,PLATEAU MONT-ROYAL,45.526,-73.58,100
1415,RESTO,VIEUXDULUT,Restaurant Vieux Duluth,5460 Sherbrooke RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H1G6E2,Restaurant Au Vieux Duluth Via the main door,HOCHELAGA,45.5498,-73.5416,100
1401,RESTO,RESTZIBO,Restaurant Zibo,7999 des Galeries-d'Anjou BV Zibo ANJOU H1M1W9,Les Galeries d'Anjou Zibo restaurant . Via outside door facing the post 28,ANJOU,45.5964,-73.535,100
5012,GOUV,REVENUCANA,Revenu Canada,305 Rene-Levesque BV O Bureau de Revenu Canada MONTREAL (VILLE-MARIE) H1Z2C2,Revenu Canada Office. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
4747,EVEN,LDUPBMATHI,Salle  de reception,2915 Ontario RU E MONTREAL (VILLE-MARIE) H2M1L4,Bain Mathieu workshop . Via by Florian street at T A signpost,VILLE-MARIE,45.5126,-73.554,100
4147,LOISIRS,BOWBELLEVU,Salle de Quilles Bellevue,12976 Notre-Dame RU E MONTREAL (POINTE-AUX-TREMBLES/RDP) H1A4K3,Bellevue bowling alley . Via the main entrance,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4150,LOISIRS,BOWTRICENT,Salle de Quilles BullZeye,3655 du Tricentenaire BV MONTREAL (POINTE-AUX-TREMBLES/RDP) H1B0A7,Excellence bowling alley . Via the main entrance,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4157,LOISIRS,BOWFLEURY,Salle de Quilles Fleury,1763 Fleury RU E MONTREAL (AHUNTSIC/CARTIERVILLE) H2B1K3,Fleury bowling alley . Via the entrance from the rear parking area,AHUNTSIC,45.5539,-73.667,100
4151,LOISIRS,BOWSTZOTIQ,Salle de Quilles le Forum,920 Saint-Zotique RU E MONTREAL (ROSEMONT) H2M2E5,Forum bowling alley . Via the main entrance,ROSEMONT,45.5585,-73.5901,100
4148,LOISIRS,BOWASSOMPT,Salle de Quilles Moderne,3115 de l'Assomption BV MONTREAL (HOCHELAGA/MAISONNEUVE) H1T4B2,L'assomption bowling alley . Via the main entrance,HOCHELAGA,45.5498,-73.5416,100
4153,LOISIRS,BOWROSEBOW,Salle de Quilles Rosebowl,6510 Saint-Jacques RU MONTREAL (COTE-DES-NEIGES/NDG) H1R3A3,Rose Bowl bowling alley . Via the rear entrance at the end of the path,COTE-DES-NEIGES,45.496,-73.6247,100
4158,LOISIRS,BOWLASALLE,Salle de Quilles Shevchenko,1277 Shevchenko BV LASALLE H8P2P3,Shevchenko bowling alley . Via the main entrance,LASALLE,45.4308,-73.6358,100
4152,LOISIRS,BOWSTGEORG,Salle de Quilles St-Georges,12980 Notre-Dame RU E MONTREAL (POINTE-AUX-TREMBLES/RDP) H1A1W9,St-Georges bowling alley . Via the entrance eastside of the building,POINTE-AUX-TREMBLES,45.6473,-73.494,100
3815,RELIGION,SAPADREPIO,Salle Padre Pio,3650 De La Rousseliere BV MONTREAL (POINTE-AUX-TREMBLES/RDP) H1Z3A3,Padre Pio room . Via by the door A A in the parking lot,POINTE-AUX-TREMBLES,45.6473,-73.494,100
3816,RELIGION,SANCTMRDCO,Sanctuaire Marie-Reine-des-Coeurs,3800 Bossuet RU MONTREAL (HOCHELAGA/MAISONNEUVE) H1M2M2,Marie-Reine-des-Coeurs sanctuary .  Emb/Deb by the door on the top of the ramp,HOCHELAGA,45.5498,-73.5416,100
6041,ARDI,SOSOURIRE,Sans oublier le Sourire,2022 de la Visitation RU MONTREAL (VILLE-MARIE) H2J3L8,Sans oublier le sourire. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
6101,ARDI,SASEFA,Services Adapte Sante Education,15 du Mont-Royal AV O MONTREAL (PLATEAU MONT-ROYAL) H2H1W2,Adapted Services Health Education. Via the main entrance.,PLATEAU MONT-ROYAL,45.526,-73.58,100
4223,ASSOC,CSCMONASTE,Services communautaires du Monastere,4449 Berri RU MONTREAL (PLATEAU MONT-ROYAL) H2J1W5,Community services of the Monastery. Via 4449 rue Berri at the back of the building.,PLATEAU MONT-ROYAL,45.526,-73.58,100
3660,MEDICAL,ALZHEIMER,Societe Alzheimer,4505 Notre-Dame RU O MONTREAL (SUD-OUEST) H4C1S3,Societe Alzheimer //Via the main entrance,SUD-OUEST,45.4791,-73.5812,100
2928,ECOLE,STLAURENCE,St-Laurence Adult Center,950 Fraser RU SAINT-LAURENT H1R3A3,Via main door et the TA sign,SAINT-LAURENT,45.5003,-73.703,100
4124,STADE,STADTENNIS,Stade de Tennis IGA Coupe Rogers,285 Gary-Carter RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2R2W1,IGA Tennis Stadium. Via the main entrance.,VILLERAY,45.5556,-73.617,100
4122,STADE,STADEOLYMP,Stade Olympique,4545 Pierre-De Coubertin AV MONTREAL (HOCHELAGA/MAISONNEUVE) H1V0B2,Olympic Stadium .  via  facing cafe L'Insolite.,HOCHELAGA,45.5498,-73.5416,100
4239,STADE,STADEMOLS,Stade Percival Molson,3805 University RU MONTREAL (VILLE-MARIE) H2W1S4,Percival Molson Stadium . Via the ticket booth entrance,VILLE-MARIE,45.5126,-73.554,100
1371,MARCHE,SUPERCCHAM,Super C Champlain,7800 Champlain BV LASALLE H8P1C1,Super C Champlain at the Place Lasalle shopping center. Via the main entrance.,LASALLE,45.4308,-73.6358,100
1376,MARCHE,SUPERCBOUR,Super C Henri-Bourassa,6000 Henri-Bourassa BV E Super C MONTREAL-NORD H1G2W4,"Super C Henri-Bourassa. Via the rear parking, main entrance of Super C at the door #5.",MONTREAL-NORD,45.6085,-73.6172,100
1363,MARCHE,SUPERCNEWM,Super C Newman,7401 Newman BV Super C LASALLE H1A5G3,Super C Newman. Via the main entrance.,LASALLE,45.4308,-73.6358,100
4601,MEDIA,TVA,Television TVA,1600 De Maisonneuve BV E MONTREAL (VILLE-MARIE) H2L4P2,Television TVA. Via the main door.,VILLE-MARIE,45.5126,-73.554,100
5306,THEATRE,THJDUCEPPE,Theatre Compagnie Jean Duceppe,1600 Saint-Urbain RU Theatre MONTREAL (VILLE-MARIE) H4A3K6,Jean Duceppe company theater . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
5301,THEATRE,THCORONA,Theatre Corona,2490 Notre-Dame RU O MONTREAL (SUD-OUEST) H1S3H1,Corona Theatre . Via the main entrance,SUD-OUEST,45.4791,-73.5812,100
5303,THEATRE,THDPELLETI,Theatre Denise Pelletier,4353 Sainte-Catherine RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H1X2J2,Theatre Denise Pelletier . Via the main entrance,HOCHELAGA,45.5498,-73.5416,100
5305,THEATRE,THGESU,Theatre du Gesu,1200 De Bleury RU MONTREAL (VILLE-MARIE) H2C2Z1,Theatre du Gesu . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
5309,THEATRE,THLATULIPE,Theatre La Tulipe,4530 Papineau AV MONTREAL (PLATEAU MONT-ROYAL) H2H1G8,Theatre La Tulipe . Via the main entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
5318,THEATRE,THNATIONAL,Theatre le National,1220 Sainte-Catherine RU E MONTREAL (VILLE-MARIE) H2X1N3,Theatre Le National. Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
5310,THEATRE,THOLYMPIA,Theatre Olympia,1004 Sainte-Catherine RU E MONTREAL (VILLE-MARIE) H2S2P6,Olympia Theatre . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
5314,THEATRE,THSTDENIS,Theatre St-Denis,1594 Saint-Denis RU MONTREAL (VILLE-MARIE) H4A3K6,Theatre Saint-Denis . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
